"file_path","sim","target_band","method","n_null_draws","null_min","null_5pct","null_median","null_mean"
"data/simulated/sce/scdesign3/scdesign3_sce_run_03614.rds","scdesign3",0.5,"pca_shiftedlog",200,0.770882524839398,0.839303701727063,0.99057070925346,0.992016036809442
"data/simulated/sce/symsim/symsim_sce_run_04808.rds","symsim",0.5,"pca_raw",200,0.933045454806961,0.977351472072393,0.997339962503383,0.995217378590349
"data/simulated/sce/symsim/symsim_sce_run_04808.rds","symsim",0.5,"pca_libnorm",200,0.927139982292153,0.955175051193037,0.996533854340873,0.995352909855258
"data/simulated/sce/symsim/symsim_sce_run_04808.rds","symsim",0.5,"pca_log",200,0.439593781510996,0.571847830089828,0.944399493460302,0.95983039307372
"data/simulated/sce/symsim/symsim_sce_run_04808.rds","symsim",0.5,"pca_shiftedlog",200,0.556848917863065,0.700465880672522,0.980755515253777,0.98464672186358
"data/simulated/sce/symsim/symsim_sce_run_01831.rds","symsim",0.5,"pca_raw",200,0.850123691267646,0.925457504909658,0.986160355909913,0.983706762327752
"data/simulated/sce/symsim/symsim_sce_run_01831.rds","symsim",0.5,"pca_libnorm",200,0.825558027057576,0.895665483071102,0.992618419571723,0.984839350366497
"data/simulated/sce/symsim/symsim_sce_run_01831.rds","symsim",0.5,"pca_log",200,0.401746711012221,0.579160633782032,0.952060191807072,0.989483814685457
"data/simulated/sce/symsim/symsim_sce_run_01831.rds","symsim",0.5,"pca_shiftedlog",200,0.416754223434453,0.562314356755754,0.965281548126488,0.964588741965005
"data/simulated/sce/symsim/symsim_sce_run_04787.rds","symsim",0.5,"pca_raw",200,0.912665867635539,0.955337537736542,0.998227471583045,0.993464023488812
"data/simulated/sce/symsim/symsim_sce_run_04787.rds","symsim",0.5,"pca_libnorm",200,0.895217315713657,0.930457188446905,0.997464829415046,0.990626508516486
"data/simulated/sce/symsim/symsim_sce_run_04787.rds","symsim",0.5,"pca_log",200,0.381468978121116,0.55438670241905,0.934970354856747,0.9587337228287
"data/simulated/sce/symsim/symsim_sce_run_04787.rds","symsim",0.5,"pca_shiftedlog",200,0.482911856666165,0.673921991138341,0.970546553275172,0.974590979881269
"data/simulated/sce/symsim/symsim_sce_run_07472.rds","symsim",0.5,"pca_raw",200,0.92210574798034,0.951359173702103,0.997777719694369,0.994224158231907
"data/simulated/sce/symsim/symsim_sce_run_07472.rds","symsim",0.5,"pca_libnorm",200,0.85706712640538,0.933555794689822,0.994309350653655,0.990749272745368
"data/simulated/sce/symsim/symsim_sce_run_07472.rds","symsim",0.5,"pca_log",200,0.731765669201788,0.7889517415325,0.984001257771376,0.992261016883283
"data/simulated/sce/symsim/symsim_sce_run_07472.rds","symsim",0.5,"pca_shiftedlog",200,0.686501075353405,0.821466292199585,1.00450843998674,1.00529189763309
"data/simulated/sce/symsim/symsim_sce_run_01129.rds","symsim",0.5,"pca_raw",200,0.949215417703694,0.97200178035226,0.998767199237558,0.996273316794591
"data/simulated/sce/symsim/symsim_sce_run_01129.rds","symsim",0.5,"pca_libnorm",200,0.889704683338751,0.944661882266167,0.995018337031072,0.991853661842338
"data/simulated/sce/symsim/symsim_sce_run_01129.rds","symsim",0.5,"pca_log",200,0.568709008644612,0.708617247719511,0.969249475200585,0.982713838597721
"data/simulated/sce/symsim/symsim_sce_run_01129.rds","symsim",0.5,"pca_shiftedlog",200,0.64844242800622,0.770506884497773,0.997647711266051,0.997130906686733
